time,id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
136.00,67,HBEFA3/PC_G_EU4,3426.31,132.26,0.68,1.50,0.07,1092.87,0.00,63.45,!67,DEFAULT_VEHTYPE,0.00,:B3_13_0,3.53,2.98,90.00,96.33,298.40
136.00,68,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!68,DEFAULT_VEHTYPE,28.00,A3B3_0,69.60,0.00,90.00,76.80,298.40
136.00,69,HBEFA3/PC_G_EU4,2938.54,148.15,0.74,1.32,0.07,937.31,0.00,62.39,!69,DEFAULT_VEHTYPE,0.00,D2C2_0,78.45,1.35,270.00,214.35,201.60
136.00,70,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.16,!70,DEFAULT_VEHTYPE,0.00,:C3_14_0,3.58,2.10,84.18,196.34,298.91
136.00,73,HBEFA3/PC_G_EU4,2995.47,124.17,0.63,1.30,0.06,955.46,0.00,61.06,!73,DEFAULT_VEHTYPE,0.00,:D2_14_0,3.97,2.93,83.22,296.71,198.99
136.00,74,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.18,!74,DEFAULT_VEHTYPE,0.00,B2B3_0,80.34,7.36,0.00,101.60,287.54
136.00,80,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.62,!80,DEFAULT_VEHTYPE,0.00,D0D1_0,79.76,13.35,0.00,301.60,86.96
136.00,81,HBEFA3/PC_G_EU4,3379.89,147.67,0.75,1.51,0.08,1078.07,0.00,65.20,!81,DEFAULT_VEHTYPE,0.00,B2C2_0,79.03,1.94,90.00,186.23,198.40
136.00,82,HBEFA3/PC_G_EU4,3633.41,122.87,0.64,1.57,0.07,1158.92,0.00,63.55,!82,DEFAULT_VEHTYPE,0.00,:D2_5_0,5.44,3.91,270.00,301.76,201.60
136.00,83,HBEFA3/PC_G_EU4,2624.71,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!83,DEFAULT_VEHTYPE,12.00,B2C2_0,69.60,0.00,90.00,176.80,198.40
136.00,84,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!84,DEFAULT_VEHTYPE,19.00,A3B3_0,62.10,0.00,90.00,69.30,298.40
136.00,85,HBEFA3/PC_G_EU4,4190.12,129.54,0.69,1.83,0.09,1336.48,0.00,65.50,!85,DEFAULT_VEHTYPE,0.00,:D3_5_0,5.70,4.24,270.00,301.50,301.60
136.00,86,HBEFA3/PC_G_EU4,2794.44,3.75,0.08,0.92,0.02,891.31,0.00,64.83,!86,DEFAULT_VEHTYPE,0.00,D3D4_0,80.96,13.83,0.00,301.60,388.16
136.00,87,HBEFA3/PC_G_EU4,6094.40,133.49,0.75,2.65,0.13,1943.83,0.00,68.51,!87,DEFAULT_VEHTYPE,0.00,:B0_1_0,5.51,6.95,164.51,99.78,1.96
136.00,88,HBEFA3/PC_G_EU4,3370.91,133.55,0.69,1.48,0.07,1075.20,0.00,63.33,!88,DEFAULT_VEHTYPE,0.00,:B2_13_0,3.22,2.82,90.00,96.02,198.40
136.00,9,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.41,!9,DEFAULT_VEHTYPE,0.00,A0A1_0,75.40,10.69,0.00,1.60,78.60
136.00,90,HBEFA3/PC_G_EU4,3097.17,26.88,0.19,1.12,0.04,987.86,0.00,63.71,!90,DEFAULT_VEHTYPE,0.00,D2D1_0,36.34,11.45,180.00,298.40,156.46
136.00,91,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.83,!91,DEFAULT_VEHTYPE,0.00,A4A3_0,73.24,11.51,180.00,-1.60,323.56
136.00,92,HBEFA3/PC_G_EU4,3193.99,147.37,0.75,1.43,0.07,1018.78,0.00,64.15,!92,DEFAULT_VEHTYPE,0.00,C2B2_0,78.82,1.72,270.00,113.98,201.60
136.00,94,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.69,!94,DEFAULT_VEHTYPE,0.00,C1C0_0,82.93,13.88,180.00,198.40,9.87
136.00,95,HBEFA3/PC_G_EU4,4005.34,23.94,0.20,1.47,0.05,1277.52,0.00,66.12,!95,DEFAULT_VEHTYPE,0.00,B1B2_0,57.63,14.65,0.00,101.60,164.83
136.00,96,HBEFA3/PC_G_EU4,3264.90,147.42,0.75,1.46,0.07,1041.40,0.00,64.57,!96,DEFAULT_VEHTYPE,0.00,C2D2_0,78.90,1.80,90.00,286.10,198.40
136.00,97,HBEFA3/PC_G_EU4,3125.94,20.61,0.16,1.11,0.03,997.04,0.00,64.23,!97,DEFAULT_VEHTYPE,0.00,D0E0_0,43.95,12.34,90.00,351.15,-1.60
136.00,98,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.68,!98,DEFAULT_VEHTYPE,0.00,C2C1_0,74.88,14.05,180.00,198.40,117.92
136.00,99,HBEFA3/PC_G_EU4,9396.97,141.94,0.87,4.04,0.20,2997.16,0.00,70.93,!99,DEFAULT_VEHTYPE,0.00,E0D0_0,48.81,13.47,270.00,347.99,1.60
137.00,24,HBEFA3/PC_G_EU4,2791.08,149.85,0.75,1.25,0.06,890.28,0.00,61.03,!24,DEFAULT_VEHTYPE,0.00,D3C3_0,70.66,1.06,270.00,222.14,301.60
137.00,26,HBEFA3/PC_G_EU4,3127.48,130.89,0.67,1.37,0.07,997.56,0.00,62.01,!26,DEFAULT_VEHTYPE,0.00,B3C3_0,81.30,2.67,90.00,188.50,298.40
137.00,31,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.28,!31,DEFAULT_VEHTYPE,0.00,:D1_17_0,0.65,3.60,162.61,299.78,105.71
137.00,35,HBEFA3/PC_G_EU4,4106.59,137.92,0.72,1.81,0.09,1309.84,0.00,66.12,!35,DEFAULT_VEHTYPE,0.00,E3D3_0,82.19,3.54,270.00,310.61,301.60
137.00,40,HBEFA3/PC_G_EU4,5353.44,121.40,0.68,2.31,0.11,1707.51,0.00,66.93,!40,DEFAULT_VEHTYPE,0.00,:B2_5_0,12.96,6.69,270.00,94.24,201.60
137.00,49,HBEFA3/PC_G_EU4,2002.38,4.92,0.07,0.61,0.01,638.68,0.00,62.63,!49,DEFAULT_VEHTYPE,0.00,D2D1_0,68.44,11.38,180.00,298.40,124.36
137.00,50,HBEFA3/PC_G_EU4,4537.61,110.90,0.61,1.94,0.09,1447.30,0.00,65.15,!50,DEFAULT_VEHTYPE,0.00,:C2_13_0,11.94,6.18,90.00,204.74,198.40
137.00,51,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!51,DEFAULT_VEHTYPE,19.00,D3C3_0,62.10,0.00,270.00,230.70,301.60
137.00,54,HBEFA3/PC_G_EU4,5509.28,123.21,0.69,2.38,0.11,1757.21,0.00,67.23,!54,DEFAULT_VEHTYPE,0.00,:D3_13_0,13.18,6.81,90.00,305.98,298.40
137.00,56,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.09,!56,DEFAULT_VEHTYPE,0.00,C0B0_0,57.37,11.57,270.00,135.43,1.60
137.00,59,HBEFA3/PC_G_EU4,5417.95,124.31,0.69,2.34,0.11,1728.08,0.00,67.18,!59,DEFAULT_VEHTYPE,0.00,:C3_5_0,12.48,6.56,270.00,194.72,301.60
137.00,60,HBEFA3/PC_G_EU4,6312.95,140.19,0.79,2.76,0.13,2013.54,0.00,69.21,!60,DEFAULT_VEHTYPE,0.00,C2C3_0,3.42,6.77,357.43,201.60,210.62
137.00,61,HBEFA3/PC_G_EU4,4474.32,145.42,0.77,1.98,0.10,1427.13,0.00,67.85,!61,DEFAULT_VEHTYPE,0.00,D3C3_0,81.80,3.55,270.00,211.00,301.60
137.00,62,HBEFA3/PC_G_EU4,3514.81,134.39,0.69,1.54,0.07,1121.10,0.00,63.97,!62,DEFAULT_VEHTYPE,0.00,A3B3_0,81.46,2.96,90.00,88.66,298.40
137.00,66,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.18,!66,DEFAULT_VEHTYPE,0.00,E3D3_0,70.07,3.19,270.00,322.73,301.60
137.00,67,HBEFA3/PC_G_EU4,4353.65,126.00,0.68,1.89,0.09,1388.64,0.00,65.59,!67,DEFAULT_VEHTYPE,0.00,:B3_13_0,8.27,4.74,90.00,101.07,298.40
137.00,68,HBEFA3/PC_G_EU4,2740.39,150.90,0.75,1.23,0.06,874.11,0.00,60.44,!68,DEFAULT_VEHTYPE,0.00,A3B3_0,70.54,0.94,90.00,77.74,298.40
137.00,69,HBEFA3/PC_G_EU4,4317.03,141.95,0.75,1.91,0.09,1376.96,0.00,67.08,!69,DEFAULT_VEHTYPE,0.00,D2C2_0,82.01,3.56,270.00,210.79,201.60
137.00,70,HBEFA3/PC_G_EU4,2501.02,158.74,0.78,1.14,0.06,797.77,0.00,47.64,!70,DEFAULT_VEHTYPE,0.00,:C3_14_0,3.78,0.20,83.86,196.53,298.93
137.00,73,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,43.04,!73,DEFAULT_VEHTYPE,1.00,:D2_14_0,3.97,0.00,83.22,296.71,198.99
137.00,74,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.46,!74,DEFAULT_VEHTYPE,0.00,B2B3_0,84.37,4.04,0.00,101.60,291.57
137.00,81,HBEFA3/PC_G_EU4,5219.97,147.03,0.79,2.31,0.11,1664.95,0.00,69.04,!81,DEFAULT_VEHTYPE,0.00,B2C2_0,83.54,4.51,90.00,190.74,198.40
137.00,82,HBEFA3/PC_G_EU4,5109.19,126.75,0.70,2.22,0.10,1629.61,0.00,66.93,!82,DEFAULT_VEHTYPE,0.00,:D2_5_0,11.30,5.86,270.00,295.90,201.60
137.00,83,HBEFA3/PC_G_EU4,2907.23,148.40,0.74,1.30,0.07,927.32,0.00,62.13,!83,DEFAULT_VEHTYPE,0.00,B2C2_0,70.89,1.30,90.00,178.09,198.40
137.00,84,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!84,DEFAULT_VEHTYPE,20.00,A3B3_0,62.10,0.00,90.00,69.30,298.40
137.00,85,HBEFA3/PC_G_EU4,4293.33,112.04,0.61,1.84,0.08,1369.39,0.00,64.71,!85,DEFAULT_VEHTYPE,0.00,:D3_5_0,11.39,5.69,270.00,295.81,301.60
137.00,87,HBEFA3/PC_G_EU4,3651.36,74.25,0.42,1.48,0.06,1164.63,0.00,62.99,!87,DEFAULT_VEHTYPE,0.00,:B0_1_0,13.24,7.73,107.52,106.26,-1.47
137.00,88,HBEFA3/PC_G_EU4,3759.77,120.92,0.64,1.62,0.07,1199.22,0.00,63.83,!88,DEFAULT_VEHTYPE,0.00,:B2_13_0,7.45,4.23,90.00,100.25,198.40
137.00,9,HBEFA3/PC_G_EU4,5258.56,69.38,0.44,2.14,0.09,1677.23,0.00,66.16,!9,DEFAULT_VEHTYPE,0.00,A0A1_0,87.10,11.70,0.00,1.60,90.30
137.00,90,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.95,!90,DEFAULT_VEHTYPE,0.00,D2D1_0,47.53,11.19,180.00,298.40,145.27
137.00,91,HBEFA3/PC_G_EU4,3141.71,24.88,0.18,1.13,0.04,1002.07,0.00,63.96,!91,DEFAULT_VEHTYPE,0.00,A4A3_0,85.06,11.82,180.00,-1.60,311.74
137.00,92,HBEFA3/PC_G_EU4,3843.28,133.69,0.70,1.68,0.08,1225.86,0.00,64.98,!92,DEFAULT_VEHTYPE,0.00,C2B2_0,82.28,3.46,270.00,110.52,201.60
137.00,95,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.41,!95,DEFAULT_VEHTYPE,0.00,B1B2_0,70.05,12.43,0.00,101.60,177.25
137.00,96,HBEFA3/PC_G_EU4,2628.70,127.34,0.64,1.14,0.05,838.48,0.00,58.76,!96,DEFAULT_VEHTYPE,0.00,C2D2_0,81.14,2.24,90.00,288.34,198.40
137.00,97,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.20,!97,DEFAULT_VEHTYPE,0.00,D0E0_0,55.88,11.93,90.00,363.08,-1.60
137.00,98,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.03,!98,DEFAULT_VEHTYPE,0.00,C2C1_0,84.83,9.95,180.00,198.40,107.97
137.00,99,HBEFA3/PC_G_EU4,4184.77,31.49,0.24,1.57,0.06,1334.75,0.00,65.93,!99,DEFAULT_VEHTYPE,0.00,E0D0_0,62.78,13.97,270.00,334.02,1.60
138.00,24,HBEFA3/PC_G_EU4,3909.01,140.84,0.73,1.73,0.08,1246.83,0.00,65.98,!24,DEFAULT_VEHTYPE,0.00,D3C3_0,73.74,3.07,270.00,219.06,301.60
138.00,26,HBEFA3/PC_G_EU4,2309.88,150.50,0.74,1.04,0.06,736.80,0.00,46.33,!26,DEFAULT_VEHTYPE,0.00,B3C3_0,81.75,0.45,90.00,188.95,298.40
138.00,31,HBEFA3/PC_G_EU4,2634.02,101.13,0.52,1.10,0.05,840.17,0.00,59.37,!31,DEFAULT_VEHTYPE,0.00,D1D2_0,1.40,3.99,48.54,301.60,108.60
138.00,40,HBEFA3/PC_G_EU4,7195.15,134.73,0.79,3.12,0.15,2294.91,0.00,69.42,!40,DEFAULT_VEHTYPE,0.00,B2A2_0,7.45,8.89,270.00,85.35,201.60
138.00,49,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.12,!49,DEFAULT_VEHTYPE,0.00,D2D1_0,76.24,7.80,180.00,298.40,116.56
138.00,50,HBEFA3/PC_G_EU4,6309.34,124.20,0.72,2.72,0.13,2012.39,0.00,68.15,!50,DEFAULT_VEHTYPE,0.00,C2D2_0,5.70,8.16,90.00,212.90,198.40
138.00,51,HBEFA3/PC_G_EU4,2701.51,152.00,0.76,1.22,0.06,861.71,0.00,59.90,!51,DEFAULT_VEHTYPE,0.00,D3C3_0,62.92,0.83,270.00,229.88,301.60
138.00,54,HBEFA3/PC_G_EU4,6014.95,113.84,0.66,2.57,0.12,1918.49,0.00,67.40,!54,DEFAULT_VEHTYPE,0.00,D3E3_0,7.34,8.56,90.00,314.54,298.40
138.00,56,HBEFA3/PC_G_EU4,5072.11,59.88,0.39,2.03,0.08,1617.77,0.00,66.15,!56,DEFAULT_VEHTYPE,0.00,C0B0_0,69.82,12.45,270.00,122.98,1.60
138.00,59,HBEFA3/PC_G_EU4,8189.50,152.86,0.89,3.59,0.17,2612.06,0.00,71.06,!59,DEFAULT_VEHTYPE,0.00,C3B3_0,7.21,9.12,270.00,185.59,301.60
138.00,60,HBEFA3/PC_G_EU4,5214.50,100.95,0.58,2.20,0.10,1663.19,0.00,65.99,!60,DEFAULT_VEHTYPE,0.00,C2C3_0,11.65,8.23,0.00,201.60,218.85
138.00,61,HBEFA3/PC_G_EU4,4103.29,116.98,0.63,1.77,0.08,1308.78,0.00,64.51,!61,DEFAULT_VEHTYPE,0.00,:C3_5_0,1.22,5.02,270.00,205.98,301.60
138.00,62,HBEFA3/PC_G_EU4,4200.31,124.36,0.66,1.82,0.08,1339.73,0.00,65.15,!62,DEFAULT_VEHTYPE,0.00,:B3_12_0,0.49,4.63,90.80,93.29,298.33
138.00,66,HBEFA3/PC_G_EU4,2993.98,109.38,0.57,1.27,0.06,954.98,0.00,60.84,!66,DEFAULT_VEHTYPE,0.00,E3D3_0,74.00,3.93,270.00,318.80,301.60
138.00,67,HBEFA3/PC_G_EU4,6994.10,147.86,0.84,3.07,0.15,2230.79,0.00,70.26,!67,DEFAULT_VEHTYPE,0.00,B3C3_0,1.18,7.31,90.00,108.38,298.40
138.00,68,HBEFA3/PC_G_EU4,3951.68,142.40,0.74,1.75,0.09,1260.44,0.00,66.31,!68,DEFAULT_VEHTYPE,0.00,A3B3_0,73.57,3.03,90.00,80.77,298.40
138.00,69,HBEFA3/PC_G_EU4,5927.36,141.84,0.79,2.60,0.12,1890.56,0.00,69.07,!69,DEFAULT_VEHTYPE,0.00,:C2_5_0,2.40,5.99,270.00,204.80,201.60
138.00,70,HBEFA3/PC_G_EU4,2602.75,161.54,0.80,1.19,0.06,830.21,0.00,55.82,!70,DEFAULT_VEHTYPE,0.00,:C3_14_0,3.94,0.16,83.42,196.68,298.97
138.00,73,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.20,0.07,837.22,0.00,55.94,!73,DEFAULT_VEHTYPE,2.00,:D2_14_0,3.97,0.00,83.22,296.71,198.99
138.00,74,HBEFA3/PC_G_EU4,2426.61,157.63,0.77,1.11,0.06,774.04,0.00,39.02,!74,DEFAULT_VEHTYPE,0.00,B2B3_0,84.55,0.17,0.00,101.60,291.75
138.00,81,HBEFA3/PC_G_EU4,3611.45,100.20,0.54,1.52,0.07,1151.91,0.00,62.80,!81,DEFAULT_VEHTYPE,0.00,:C2_13_0,3.46,5.52,90.00,196.26,198.40
138.00,82,HBEFA3/PC_G_EU4,7400.73,145.09,0.84,3.23,0.16,2360.48,0.00,70.21,!82,DEFAULT_VEHTYPE,0.00,D2C2_0,5.21,8.31,270.00,287.59,201.60
138.00,83,HBEFA3/PC_G_EU4,3394.48,134.81,0.69,1.49,0.07,1082.72,0.00,63.54,!83,DEFAULT_VEHTYPE,0.00,B2C2_0,73.67,2.77,90.00,180.87,198.40
138.00,84,HBEFA3/PC_G_EU4,2705.28,151.88,0.75,1.22,0.06,862.91,0.00,59.96,!84,DEFAULT_VEHTYPE,0.00,A3B3_0,62.94,0.84,90.00,70.14,298.40
138.00,85,HBEFA3/PC_G_EU4,6733.12,135.38,0.78,2.93,0.14,2147.55,0.00,69.15,!85,DEFAULT_VEHTYPE,0.00,D3C3_0,4.93,7.94,270.00,287.87,301.60
138.00,87,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.86,!87,DEFAULT_VEHTYPE,0.00,B0C0_0,6.46,7.41,90.00,113.66,-1.60
138.00,88,HBEFA3/PC_G_EU4,4899.16,120.62,0.66,2.11,0.10,1562.62,0.00,66.23,!88,DEFAULT_VEHTYPE,0.00,:B2_13_0,13.45,6.00,90.00,106.25,198.40
138.00,90,HBEFA3/PC_G_EU4,2466.90,15.21,0.12,0.83,0.02,786.84,0.00,63.00,!90,DEFAULT_VEHTYPE,0.00,D2D1_0,58.82,11.29,180.00,298.40,133.98
138.00,91,HBEFA3/PC_G_EU4,1544.98,0.00,0.00,0.39,0.00,492.80,0.00,62.41,!91,DEFAULT_VEHTYPE,0.00,:A3_0_0,7.07,11.61,180.00,-1.60,300.13
138.00,92,HBEFA3/PC_G_EU4,3591.53,111.90,0.59,1.53,0.07,1145.56,0.00,62.97,!92,DEFAULT_VEHTYPE,0.00,:B2_4_0,1.30,4.62,272.11,105.91,201.78
138.00,95,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,!95,DEFAULT_VEHTYPE,0.00,B1B2_0,78.55,8.50,0.00,101.60,185.75
138.00,96,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.11,!96,DEFAULT_VEHTYPE,0.00,C2D2_0,81.78,0.63,90.00,288.98,198.40
138.00,97,HBEFA3/PC_G_EU4,3645.55,31.07,0.23,1.36,0.05,1162.77,0.00,64.71,!97,DEFAULT_VEHTYPE,0.00,D0E0_0,68.25,12.37,90.00,375.45,-1.60
138.00,98,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.94,!98,DEFAULT_VEHTYPE,0.00,:C1_0_0,5.25,6.02,204.77,196.37,102.62
138.00,99,HBEFA3/PC_G_EU4,3906.90,23.40,0.20,1.43,0.05,1246.12,0.00,65.92,!99,DEFAULT_VEHTYPE,0.00,E0D0_0,77.16,14.38,270.00,319.64,1.60
139.00,24,HBEFA3/PC_G_EU4,3550.04,115.93,0.61,1.52,0.07,1132.33,0.00,62.98,!24,DEFAULT_VEHTYPE,0.00,D3C3_0,78.01,4.27,270.00,214.79,301.60
139.00,26,HBEFA3/PC_G_EU4,2590.30,161.03,0.79,1.18,0.06,826.24,0.00,54.80,!26,DEFAULT_VEHTYPE,0.00,B3C3_0,81.92,0.17,90.00,189.12,298.40
139.00,31,HBEFA3/PC_G_EU4,4664.36,119.73,0.65,2.01,0.09,1487.73,0.00,65.79,!31,DEFAULT_VEHTYPE,0.00,D1D2_0,7.09,5.69,0.00,301.60,114.29
139.00,40,HBEFA3/PC_G_EU4,7191.97,117.47,0.71,3.07,0.14,2293.89,0.00,68.69,!40,DEFAULT_VEHTYPE,0.00,B2A2_0,18.16,10.70,270.00,74.64,201.60
139.00,49,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.65,!49,DEFAULT_VEHTYPE,0.00,D2D1_0,82.30,6.07,180.00,298.40,110.50
139.00,50,HBEFA3/PC_G_EU4,5797.19,98.59,0.59,2.44,0.11,1849.03,0.00,66.77,!50,DEFAULT_VEHTYPE,0.00,C2D2_0,15.34,9.63,90.00,222.54,198.40
139.00,51,HBEFA3/PC_G_EU4,3314.99,139.42,0.71,1.46,0.07,1057.37,0.00,63.65,!51,DEFAULT_VEHTYPE,0.00,D3C3_0,65.30,2.37,270.00,227.50,301.60
139.00,54,HBEFA3/PC_G_EU4,6250.51,103.24,0.62,2.64,0.12,1993.62,0.00,67.41,!54,DEFAULT_VEHTYPE,0.00,D3E3_0,17.47,10.13,90.00,324.67,298.40
139.00,56,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.88,!56,DEFAULT_VEHTYPE,0.00,C0B0_0,79.95,10.13,270.00,112.85,1.60
139.00,59,HBEFA3/PC_G_EU4,7101.19,114.15,0.69,3.03,0.14,2264.94,0.00,68.53,!59,DEFAULT_VEHTYPE,0.00,C3B3_0,18.08,10.87,270.00,174.72,301.60
139.00,60,HBEFA3/PC_G_EU4,6311.59,106.99,0.64,2.68,0.12,2013.10,0.00,67.55,!60,DEFAULT_VEHTYPE,0.00,C2C3_0,21.51,9.86,0.00,201.60,228.71
139.00,61,HBEFA3/PC_G_EU4,4862.34,112.16,0.62,2.08,0.09,1550.87,0.00,65.77,!61,DEFAULT_VEHTYPE,0.00,:C3_5_0,7.84,6.62,270.00,199.36,301.60
139.00,62,HBEFA3/PC_G_EU4,4421.70,109.79,0.60,1.89,0.08,1410.33,0.00,64.89,!62,DEFAULT_VEHTYPE,0.00,:B3_12_0,6.57,6.08,128.50,98.05,295.24
139.00,66,HBEFA3/PC_G_EU4,4775.85,121.86,0.67,2.06,0.10,1523.29,0.00,66.10,!66,DEFAULT_VEHTYPE,0.00,E3D3_0,79.70,5.70,270.00,313.10,301.60
139.00,67,HBEFA3/PC_G_EU4,6182.80,112.35,0.66,2.64,0.12,1972.03,0.00,67.54,!67,DEFAULT_VEHTYPE,0.00,B3C3_0,10.22,9.04,90.00,117.42,298.40
139.00,68,HBEFA3/PC_G_EU4,3928.60,120.52,0.64,1.70,0.08,1253.07,0.00,64.26,!68,DEFAULT_VEHTYPE,0.00,A3B3_0,78.07,4.50,90.00,85.27,298.40
139.00,69,HBEFA3/PC_G_EU4,6757.57,133.21,0.77,2.93,0.14,2155.35,0.00,69.03,!69,DEFAULT_VEHTYPE,0.00,:C2_5_0,10.59,8.18,270.00,196.61,201.60
139.00,70,HBEFA3/PC_G_EU4,2620.12,164.18,0.81,1.20,0.07,835.75,0.00,55.38,!70,DEFAULT_VEHTYPE,1.00,:C3_14_0,3.96,0.03,83.25,196.71,298.99
139.00,73,HBEFA3/PC_G_EU4,3544.11,148.31,0.76,1.58,0.08,1130.45,0.00,66.02,!73,DEFAULT_VEHTYPE,0.00,:D2_22_0,2.01,2.11,71.92,298.52,200.07
139.00,74,HBEFA3/PC_G_EU4,2618.57,163.99,0.81,1.20,0.07,835.26,0.00,55.35,!74,DEFAULT_VEHTYPE,1.00,B2B3_0,84.58,0.04,0.00,101.60,291.78
139.00,81,HBEFA3/PC_G_EU4,6670.03,135.82,0.78,2.90,0.14,2127.43,0.00,69.13,!81,DEFAULT_VEHTYPE,0.00,:C2_13_0,11.25,7.78,90.00,204.05,198.40
139.00,82,HBEFA3/PC_G_EU4,6786.73,114.69,0.68,2.90,0.13,2164.64,0.00,68.24,!82,DEFAULT_VEHTYPE,0.00,D2C2_0,15.29,10.09,270.00,277.51,201.60
139.00,83,HBEFA3/PC_G_EU4,5254.58,139.68,0.76,2.31,0.11,1675.99,0.00,68.21,!83,DEFAULT_VEHTYPE,0.00,B2C2_0,78.76,5.10,90.00,185.96,198.40
139.00,84,HBEFA3/PC_G_EU4,3608.56,140.81,0.73,1.60,0.08,1151.00,0.00,65.03,!84,DEFAULT_VEHTYPE,0.00,A3B3_0,65.61,2.67,90.00,72.81,298.40
139.00,85,HBEFA3/PC_G_EU4,8044.66,139.79,0.83,3.49,0.17,2565.85,0.00,70.17,!85,DEFAULT_VEHTYPE,0.00,D3C3_0,15.10,10.17,270.00,277.70,301.60
139.00,87,HBEFA3/PC_G_EU4,7100.29,127.25,0.75,3.06,0.14,2264.65,0.00,68.97,!87,DEFAULT_VEHTYPE,0.00,B0C0_0,15.91,9.44,90.00,123.11,-1.60
139.00,88,HBEFA3/PC_G_EU4,6842.97,134.59,0.78,2.97,0.14,2182.59,0.00,69.17,!88,DEFAULT_VEHTYPE,0.00,B2C2_0,7.26,8.22,90.00,114.46,198.40
139.00,90,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.17,!90,DEFAULT_VEHTYPE,0.00,D2D1_0,67.64,8.82,180.00,298.40,125.16
139.00,91,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.07,!91,DEFAULT_VEHTYPE,0.00,A3A2_0,4.01,11.34,180.00,-1.60,288.79
139.00,92,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.28,!92,DEFAULT_VEHTYPE,0.00,:B2_4_0,5.74,4.44,299.79,102.37,204.05
139.00,95,HBEFA3/PC_G_EU4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.94,!95,DEFAULT_VEHTYPE,0.00,B1B2_0,83.80,5.24,0.00,101.60,191.00
139.00,96,HBEFA3/PC_G_EU4,2561.75,158.38,0.78,1.17,0.06,817.14,0.00,54.55,!96,DEFAULT_VEHTYPE,0.00,C2D2_0,82.07,0.29,90.00,289.27,198.40
139.00,97,HBEFA3/PC_G_EU4,2673.36,10.06,0.11,0.90,0.02,852.69,0.00,63.94,!97,DEFAULT_VEHTYPE,0.00,D0E0_0,80.76,12.51,90.00,387.96,-1.60
139.00,98,HBEFA3/PC_G_EU4,4345.66,94.41,0.53,1.82,0.08,1386.08,0.00,64.40,!98,DEFAULT_VEHTYPE,0.00,C1B1_0,3.44,7.22,267.46,189.36,101.60
140.00,24,HBEFA3/PC_G_EU4,6041.36,137.04,0.77,2.64,0.13,1926.92,0.00,68.74,!24,DEFAULT_VEHTYPE,0.00,D3C3_0,84.58,6.57,270.00,208.22,301.60
140.00,26,HBEFA3/PC_G_EU4,2608.81,162.52,0.80,1.19,0.06,832.15,0.00,55.70,!26,DEFAULT_VEHTYPE,0.00,B3C3_0,82.03,0.11,90.00,189.23,298.40
