time,id,x,y,angle,type,speed,pos,lane,slope
127.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
127.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
127.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
127.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
127.00,64,361.51,398.40,90.00,DEFAULT_VEHTYPE,12.72,54.31,D4E4_0,0.00
127.00,66,394.05,300.71,53.47,DEFAULT_VEHTYPE,3.03,3.13,:E3_8_0,0.00
127.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
127.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
127.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
127.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
127.00,71,391.72,101.60,328.61,DEFAULT_VEHTYPE,2.75,1.08,E1D1_0,0.00
127.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
127.00,74,101.60,179.44,0.00,DEFAULT_VEHTYPE,11.99,72.24,B1B2_0,0.00
127.00,77,98.40,65.89,180.00,DEFAULT_VEHTYPE,12.52,26.91,B1B0_0,0.00
127.00,80,285.05,-1.60,90.00,DEFAULT_VEHTYPE,10.89,77.85,C0D0_0,0.00
127.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
127.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
127.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
127.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
127.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
127.00,86,301.60,266.71,0.00,DEFAULT_VEHTYPE,12.80,59.51,D2D3_0,0.00
127.00,87,98.40,106.43,180.00,DEFAULT_VEHTYPE,14.10,0.77,:B1_1_0,0.00
127.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
127.00,89,267.85,98.40,90.00,DEFAULT_VEHTYPE,13.22,60.65,C1D1_0,0.00
127.00,9,1.64,2.93,287.38,DEFAULT_VEHTYPE,2.85,2.31,:A0_1_0,0.00
127.00,90,298.40,227.91,180.00,DEFAULT_VEHTYPE,0.46,64.89,D3D2_0,0.00
127.00,91,4.00,401.60,270.00,DEFAULT_VEHTYPE,7.37,88.80,B4A4_0,0.00
127.00,92,115.74,201.60,270.00,DEFAULT_VEHTYPE,0.12,77.06,C2B2_0,0.00
127.00,93,128.89,98.40,90.00,DEFAULT_VEHTYPE,9.23,21.69,B1C1_0,0.00
127.00,94,201.06,93.61,353.61,DEFAULT_VEHTYPE,3.98,0.97,:C1_11_0,0.00
127.00,95,101.60,37.79,0.00,DEFAULT_VEHTYPE,12.03,30.59,B0B1_0,0.00
127.00,96,283.61,198.40,90.00,DEFAULT_VEHTYPE,2.22,76.41,C2D2_0,0.00
127.00,97,243.23,-1.60,90.00,DEFAULT_VEHTYPE,11.77,36.03,C0D0_0,0.00
127.00,98,198.40,253.12,180.00,DEFAULT_VEHTYPE,14.46,39.68,C3C2_0,0.00
127.00,99,398.40,37.17,180.00,DEFAULT_VEHTYPE,14.46,55.63,E1E0_0,0.00
128.00,15,301.60,230.92,0.00,DEFAULT_VEHTYPE,9.78,23.72,D2D3_0,0.00
128.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
128.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
128.00,31,298.40,199.41,180.00,DEFAULT_VEHTYPE,6.02,7.79,:D2_1_0,0.00
128.00,35,315.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,E3D3_0,0.00
128.00,36,98.40,213.37,180.00,DEFAULT_VEHTYPE,12.88,79.43,B3B2_0,0.00
128.00,40,108.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,C2B2_0,0.00
128.00,47,150.90,398.40,90.00,DEFAULT_VEHTYPE,11.58,43.70,B4C4_0,0.00
128.00,49,298.40,213.64,180.00,DEFAULT_VEHTYPE,4.42,79.16,D3D2_0,0.00
128.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
128.00,51,230.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,62.10,D3C3_0,0.00
128.00,54,291.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C3D3_0,0.00
128.00,55,44.76,201.60,270.00,DEFAULT_VEHTYPE,13.60,48.04,B2A2_0,0.00
128.00,56,198.40,17.64,180.00,DEFAULT_VEHTYPE,10.33,75.16,C1C0_0,0.00
128.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
128.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
128.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
128.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
128.00,64,374.24,398.40,90.00,DEFAULT_VEHTYPE,12.72,67.04,D4E4_0,0.00
128.00,66,392.05,301.60,339.61,DEFAULT_VEHTYPE,2.29,0.75,E3D3_0,0.00
128.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
128.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
128.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
128.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
128.00,71,386.65,101.60,270.00,DEFAULT_VEHTYPE,5.07,6.15,E1D1_0,0.00
128.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
128.00,74,101.60,191.84,0.00,DEFAULT_VEHTYPE,12.40,84.64,B1B2_0,0.00
128.00,77,98.40,52.78,180.00,DEFAULT_VEHTYPE,13.12,40.02,B1B0_0,0.00
128.00,80,292.46,-1.60,90.00,DEFAULT_VEHTYPE,7.42,85.26,C0D0_0,0.00
128.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
128.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
128.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
128.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
128.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
128.00,86,301.60,280.47,0.00,DEFAULT_VEHTYPE,13.76,73.27,D2D3_0,0.00
128.00,87,98.40,92.18,180.00,DEFAULT_VEHTYPE,14.25,0.62,B1B0_0,0.00
128.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
128.00,89,281.80,98.40,90.00,DEFAULT_VEHTYPE,13.95,74.60,C1D1_0,0.00
128.00,9,1.60,5.35,333.57,DEFAULT_VEHTYPE,2.43,2.15,A0A1_0,0.00
128.00,90,298.40,226.36,180.00,DEFAULT_VEHTYPE,1.55,66.44,D3D2_0,0.00
128.00,91,0.00,400.64,258.69,DEFAULT_VEHTYPE,4.20,3.40,:A4_0_0,0.00
128.00,92,115.71,201.60,270.00,DEFAULT_VEHTYPE,0.04,77.09,C2B2_0,0.00
128.00,93,139.92,98.40,90.00,DEFAULT_VEHTYPE,11.02,32.72,B1C1_0,0.00
128.00,94,198.40,92.73,273.32,DEFAULT_VEHTYPE,3.77,0.07,C1C0_0,0.00
128.00,95,101.60,51.92,0.00,DEFAULT_VEHTYPE,14.13,44.72,B0B1_0,0.00
128.00,96,284.02,198.40,90.00,DEFAULT_VEHTYPE,0.41,76.82,C2D2_0,0.00
128.00,97,255.81,-1.60,90.00,DEFAULT_VEHTYPE,12.58,48.61,C0D0_0,0.00
128.00,98,198.40,237.77,180.00,DEFAULT_VEHTYPE,15.35,55.03,C3C2_0,0.00
128.00,99,398.40,23.11,180.00,DEFAULT_VEHTYPE,14.06,69.69,E1E0_0,0.00
129.00,15,301.60,242.01,0.00,DEFAULT_VEHTYPE,11.09,34.81,D2D3_0,0.00
129.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
129.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
129.00,31,298.40,190.99,180.00,DEFAULT_VEHTYPE,8.42,1.81,D2D1_0,0.00
129.00,35,315.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,E3D3_0,0.00
129.00,40,108.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,C2B2_0,0.00
129.00,47,162.92,398.40,90.00,DEFAULT_VEHTYPE,12.02,55.72,B4C4_0,0.00
129.00,49,298.40,207.85,180.00,DEFAULT_VEHTYPE,5.80,84.95,D3D2_0,0.00
129.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
129.00,51,230.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,62.10,D3C3_0,0.00
129.00,54,291.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C3D3_0,0.00
129.00,55,30.93,201.60,270.00,DEFAULT_VEHTYPE,13.82,61.87,B2A2_0,0.00
129.00,56,198.40,11.39,180.00,DEFAULT_VEHTYPE,6.24,81.41,C1C0_0,0.00
129.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
129.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
129.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
129.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
129.00,64,386.99,398.40,90.00,DEFAULT_VEHTYPE,12.75,79.79,D4E4_0,0.00
129.00,66,387.98,301.60,271.16,DEFAULT_VEHTYPE,4.07,4.82,E3D3_0,0.00
129.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
129.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
129.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
129.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
129.00,71,379.71,101.60,270.00,DEFAULT_VEHTYPE,6.94,13.09,E1D1_0,0.00
129.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
129.00,74,101.60,204.61,0.00,DEFAULT_VEHTYPE,12.77,11.81,:B2_9_0,0.00
129.00,77,98.40,39.43,180.00,DEFAULT_VEHTYPE,13.35,53.37,B1B0_0,0.00
129.00,80,299.58,0.90,63.71,DEFAULT_VEHTYPE,7.79,3.38,:D0_10_0,0.00
129.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
129.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
129.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
129.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
129.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
129.00,86,301.60,293.36,0.00,DEFAULT_VEHTYPE,12.88,0.56,:D3_9_0,0.00
129.00,87,98.40,78.90,180.00,DEFAULT_VEHTYPE,13.28,13.90,B1B0_0,0.00
129.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
129.00,9,1.60,10.26,0.00,DEFAULT_VEHTYPE,4.90,7.06,A0A1_0,0.00
129.00,90,298.40,223.08,180.00,DEFAULT_VEHTYPE,3.28,69.72,D3D2_0,0.00
129.00,91,-1.60,396.62,205.27,DEFAULT_VEHTYPE,4.52,0.18,A4A3_0,0.00
129.00,92,115.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,C2B2_0,0.00
129.00,93,152.67,98.40,90.00,DEFAULT_VEHTYPE,12.75,45.47,B1C1_0,0.00
129.00,94,198.40,87.66,180.00,DEFAULT_VEHTYPE,5.07,5.14,C1C0_0,0.00
129.00,95,101.60,66.50,0.00,DEFAULT_VEHTYPE,14.58,59.30,B0B1_0,0.00
129.00,96,284.17,198.40,90.00,DEFAULT_VEHTYPE,0.15,76.97,C2D2_0,0.00
129.00,97,267.47,-1.60,90.00,DEFAULT_VEHTYPE,11.66,60.27,C0D0_0,0.00
129.00,98,198.40,222.63,180.00,DEFAULT_VEHTYPE,15.15,70.17,C3C2_0,0.00
129.00,99,398.40,12.07,180.00,DEFAULT_VEHTYPE,11.04,80.73,E1E0_0,0.00
130.00,15,301.60,254.51,0.00,DEFAULT_VEHTYPE,12.50,47.31,D2D3_0,0.00
130.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
130.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
130.00,31,298.40,180.88,180.00,DEFAULT_VEHTYPE,10.11,11.92,D2D1_0,0.00
130.00,35,315.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,E3D3_0,0.00
130.00,40,108.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,C2B2_0,0.00
130.00,47,174.22,398.40,90.00,DEFAULT_VEHTYPE,11.30,67.02,B4C4_0,0.00
130.00,49,298.40,200.66,180.00,DEFAULT_VEHTYPE,7.18,6.54,:D2_1_0,0.00
130.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
130.00,51,230.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,62.10,D3C3_0,0.00
130.00,54,291.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C3D3_0,0.00
130.00,55,17.69,201.60,270.00,DEFAULT_VEHTYPE,13.24,75.11,B2A2_0,0.00
130.00,56,198.27,6.32,181.44,DEFAULT_VEHTYPE,5.08,0.89,:C0_0_0,0.00
130.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
130.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
130.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
130.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
130.00,66,381.75,301.60,270.00,DEFAULT_VEHTYPE,6.23,11.05,E3D3_0,0.00
130.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
130.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
130.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
130.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
130.00,71,370.28,101.60,270.00,DEFAULT_VEHTYPE,9.43,22.52,E1D1_0,0.00
130.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
130.00,74,101.60,217.45,0.00,DEFAULT_VEHTYPE,12.84,10.25,B2B3_0,0.00
130.00,77,98.40,25.89,180.00,DEFAULT_VEHTYPE,13.54,66.91,B1B0_0,0.00
130.00,80,301.60,8.64,5.78,DEFAULT_VEHTYPE,8.19,1.44,D0D1_0,0.00
130.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
130.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
130.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
130.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
130.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
130.00,86,301.60,306.88,0.00,DEFAULT_VEHTYPE,13.53,14.08,:D3_9_0,0.00
130.00,87,98.40,64.70,180.00,DEFAULT_VEHTYPE,14.20,28.10,B1B0_0,0.00
130.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
130.00,9,1.60,16.51,0.00,DEFAULT_VEHTYPE,6.25,13.31,A0A1_0,0.00
130.00,90,298.40,217.42,180.00,DEFAULT_VEHTYPE,5.66,75.38,D3D2_0,0.00
130.00,91,-1.60,390.01,180.00,DEFAULT_VEHTYPE,6.61,6.79,A4A3_0,0.00
130.00,92,115.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,C2B2_0,0.00
130.00,93,165.25,98.40,90.00,DEFAULT_VEHTYPE,12.58,58.05,B1C1_0,0.00
130.00,94,198.40,80.69,180.00,DEFAULT_VEHTYPE,6.97,12.11,C1C0_0,0.00
130.00,95,101.60,80.35,0.00,DEFAULT_VEHTYPE,13.85,73.15,B0B1_0,0.00
130.00,96,284.26,198.40,90.00,DEFAULT_VEHTYPE,0.09,77.06,C2D2_0,0.00
130.00,97,278.91,-1.60,90.00,DEFAULT_VEHTYPE,11.44,71.71,C0D0_0,0.00
130.00,98,198.40,207.63,180.00,DEFAULT_VEHTYPE,15.00,85.17,C3C2_0,0.00
130.00,99,398.40,3.55,180.00,DEFAULT_VEHTYPE,8.51,89.25,E1E0_0,0.00
131.00,15,301.60,267.30,0.00,DEFAULT_VEHTYPE,12.79,60.10,D2D3_0,0.00
131.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
131.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
131.00,31,298.40,168.86,180.00,DEFAULT_VEHTYPE,12.03,23.94,D2D1_0,0.00
131.00,35,315.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,E3D3_0,0.00
131.00,40,108.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,C2B2_0,0.00
131.00,47,186.61,398.40,90.00,DEFAULT_VEHTYPE,12.39,79.41,B4C4_0,0.00
131.00,49,298.40,191.66,180.00,DEFAULT_VEHTYPE,9.00,1.14,D2D1_0,0.00
131.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
131.00,51,230.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,62.10,D3C3_0,0.00
131.00,54,291.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C3D3_0,0.00
131.00,56,196.20,2.52,206.75,DEFAULT_VEHTYPE,4.56,5.45,:C0_0_0,0.00
131.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
131.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
131.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
131.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
131.00,66,374.10,301.60,270.00,DEFAULT_VEHTYPE,7.65,18.70,E3D3_0,0.00
131.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
131.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
131.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
131.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
131.00,71,358.45,101.60,270.00,DEFAULT_VEHTYPE,11.84,34.35,E1D1_0,0.00
131.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
131.00,74,101.60,229.69,0.00,DEFAULT_VEHTYPE,12.24,22.49,B2B3_0,0.00
131.00,77,98.40,12.50,180.00,DEFAULT_VEHTYPE,13.38,80.30,B1B0_0,0.00
131.00,80,301.60,19.25,0.00,DEFAULT_VEHTYPE,10.61,12.05,D0D1_0,0.00
131.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
131.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
131.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
131.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
131.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
131.00,86,301.60,320.52,0.00,DEFAULT_VEHTYPE,13.64,13.32,D3D4_0,0.00
131.00,87,98.40,50.47,180.00,DEFAULT_VEHTYPE,14.23,42.33,B1B0_0,0.00
131.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
131.00,9,1.60,24.68,0.00,DEFAULT_VEHTYPE,8.17,21.48,A0A1_0,0.00
131.00,90,298.40,209.83,180.00,DEFAULT_VEHTYPE,7.59,82.97,D3D2_0,0.00
131.00,91,-1.60,381.34,180.00,DEFAULT_VEHTYPE,8.67,15.46,A4A3_0,0.00
131.00,92,115.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,C2B2_0,0.00
131.00,93,176.89,98.40,90.00,DEFAULT_VEHTYPE,11.65,69.69,B1C1_0,0.00
131.00,94,198.40,72.34,180.00,DEFAULT_VEHTYPE,8.35,20.46,C1C0_0,0.00
131.00,95,101.60,94.33,0.00,DEFAULT_VEHTYPE,13.98,1.53,:B1_9_0,0.00
131.00,96,284.29,198.40,90.00,DEFAULT_VEHTYPE,0.03,77.09,C2D2_0,0.00
131.00,97,291.20,-1.60,90.00,DEFAULT_VEHTYPE,12.29,84.00,C0D0_0,0.00
131.00,98,198.40,192.45,180.00,DEFAULT_VEHTYPE,15.19,0.35,C2C1_0,0.00
131.00,99,395.72,1.60,222.33,DEFAULT_VEHTYPE,4.01,1.08,E0D0_0,0.00
132.00,15,301.60,278.92,0.00,DEFAULT_VEHTYPE,11.62,71.72,D2D3_0,0.00
132.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
132.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
132.00,31,298.40,154.81,180.00,DEFAULT_VEHTYPE,14.05,37.99,D2D1_0,0.00
132.00,35,315.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,E3D3_0,0.00
132.00,40,108.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,C2B2_0,0.00
132.00,49,298.40,181.20,180.00,DEFAULT_VEHTYPE,10.47,11.60,D2D1_0,0.00
132.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
132.00,51,230.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,62.10,D3C3_0,0.00
132.00,54,291.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C3D3_0,0.00
132.00,56,190.59,1.60,264.06,DEFAULT_VEHTYPE,5.79,2.21,C0B0_0,0.00
132.00,59,208.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D3C3_0,0.00
132.00,60,208.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,D2C2_0,0.00
132.00,61,215.70,301.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D3C3_0,0.00
132.00,62,84.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,A3B3_0,0.00
132.00,66,364.81,301.60,270.00,DEFAULT_VEHTYPE,9.29,27.99,E3D3_0,0.00
132.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
132.00,68,76.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,A3B3_0,0.00
132.00,69,215.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,D2C2_0,0.00
132.00,70,191.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B3C3_0,0.00
132.00,71,345.63,101.60,270.00,DEFAULT_VEHTYPE,12.82,47.17,E1D1_0,0.00
132.00,73,291.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,C2D2_0,0.00
132.00,74,101.60,242.80,0.00,DEFAULT_VEHTYPE,13.11,35.60,B2B3_0,0.00
132.00,80,301.60,31.73,0.00,DEFAULT_VEHTYPE,12.47,24.53,D0D1_0,0.00
132.00,81,184.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B2C2_0,0.00
132.00,82,308.20,201.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E2D2_0,0.00
132.00,83,176.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,69.60,B2C2_0,0.00
132.00,84,69.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,62.10,A3B3_0,0.00
132.00,85,308.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,84.60,E3D3_0,0.00
132.00,86,301.60,333.74,0.00,DEFAULT_VEHTYPE,13.23,26.54,D3D4_0,0.00
132.00,87,98.40,36.14,180.00,DEFAULT_VEHTYPE,14.32,56.66,B1B0_0,0.00
132.00,88,91.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A2B2_0,0.00
132.00,9,1.60,34.16,0.00,DEFAULT_VEHTYPE,9.48,30.96,A0A1_0,0.00
132.00,90,298.40,200.94,180.00,DEFAULT_VEHTYPE,8.89,6.26,:D2_1_0,0.00
132.00,91,-1.60,370.37,180.00,DEFAULT_VEHTYPE,10.97,26.43,A4A3_0,0.00
132.00,92,115.70,201.60,270.00,DEFAULT_VEHTYPE,0.00,77.10,C2B2_0,0.00
132.00,93,188.73,98.40,90.00,DEFAULT_VEHTYPE,11.84,81.53,B1C1_0,0.00
132.00,94,198.40,62.61,180.00,DEFAULT_VEHTYPE,9.73,30.19,C1C0_0,0.00
132.00,95,101.60,107.85,0.00,DEFAULT_VEHTYPE,13.52,0.65,B1B2_0,0.00
132.00,96,284.30,198.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,C2D2_0,0.00
132.00,97,302.59,-1.60,90.00,DEFAULT_VEHTYPE,11.39,9.79,:D0_6_0,0.00
132.00,98,198.40,177.78,180.00,DEFAULT_VEHTYPE,14.66,15.02,C2C1_0,0.00
132.00,99,389.70,1.60,270.00,DEFAULT_VEHTYPE,6.02,7.10,E0D0_0,0.00
133.00,15,301.60,290.53,0.00,DEFAULT_VEHTYPE,11.61,83.33,D2D3_0,0.00
133.00,24,223.20,301.60,270.00,DEFAULT_VEHTYPE,0.00,69.60,D3C3_0,0.00
133.00,26,184.30,298.40,90.00,DEFAULT_VEHTYPE,0.00,77.10,B3C3_0,0.00
